X_id,Merged Injuries,DOS,TABLE_B_X_id,laser_color_merged
5d2de2382834ae4512012130,1,7/2/14,5d2de2382834ae4512012130,1
5d2de2382834ae45120122aa,1,3/28/14,5d2de2382834ae45120122aa,1
5d2de2382834ae4512012395,1,11/25/13,5d2de2382834ae4512012395,1
5d2de2382834ae45120123e7,1,11/25/13,5d2de2382834ae45120123e7,1
5d2de2392834ae45120124b2,1,1/23/14,5d2de2392834ae45120124b2,1
5d2de23a2834ae451201260d,1,4/5/14,5d2de23a2834ae451201260d,1
5d2de23a2834ae45120126de,1,5/28/14,5d2de23a2834ae45120126de,2
5d2de23a2834ae4512012753,1,12/4/13,5d2de23a2834ae4512012753,1
5d2de2382834ae451201237d,1,5/27/14,5d2de2382834ae451201237d,1
5d2de2382834ae45120123dd,1,5/7/14,5d2de2382834ae45120123dd,1
5d2de2392834ae45120124f6,1,1/16/14,5d2de2392834ae45120124f6,1
5d2de23a2834ae451201258a,1,5/26/14,5d2de23a2834ae451201258a,1
5d2de23a2834ae45120125e3,1,11/30/13,5d2de23a2834ae45120125e3,1
5d2de23a2834ae4512012658,1,1/21/14,5d2de23a2834ae4512012658,1
5d2de23a2834ae451201284e,1,5/30/14,5d2de23a2834ae451201284e,1
5d2de23a2834ae451201274b,1,12/3/13,5d2de23a2834ae451201274b,3
5d2de2372834ae4512011f6d,1,1/7/14,5d2de2372834ae4512011f6d,1
5d2de2372834ae45120120a3,1,5/31/14,5d2de2372834ae45120120a3,1
5d2de2382834ae45120120f8,1,2/23/14,5d2de2382834ae45120120f8,1
5d2de2382834ae451201216f,1,7/12/14,5d2de2382834ae451201216f,1
5d2de2382834ae45120121ac,1,4/15/14,5d2de2382834ae45120121ac,1
5d2de2382834ae45120121d0,1,5/25/14,5d2de2382834ae45120121d0,1
5d2de2382834ae451201224c,1,1/13/14,5d2de2382834ae451201224c,1
5d2de2382834ae451201229a,1,7/3/14,5d2de2382834ae451201229a,1
5d2de2382834ae45120122c2,1,5/17/14,5d2de2382834ae45120122c2,1
5d2de2382834ae451201231f,1,4/21/14,5d2de2382834ae451201231f,1
5d2de2372834ae4512011f60,1,1/6/14,5d2de2372834ae4512011f60,1
5d2de2372834ae4512012040,1,3/4/14,5d2de2372834ae4512012040,1
5d2de2382834ae451201220e,1,6/2/14,5d2de2382834ae451201220e,1
5d2de2382834ae451201236a,1,3/31/14,5d2de2382834ae451201236a,1
5d2de2382834ae45120123be,1,2/28/14,5d2de2382834ae45120123be,1
5d2de2382834ae45120123e1,1,5/9/14,5d2de2382834ae45120123e1,1
5d2de2382834ae4512012464,1,1/22/14,5d2de2382834ae4512012464,1
5d2de2392834ae4512012544,1,11/25/13,5d2de2392834ae4512012544,1
5d2de23a2834ae45120126e0,1,5/28/14,5d2de23a2834ae45120126e0,1
5d2de23a2834ae4512012751,1,12/4/13,5d2de23a2834ae4512012751,1
5d2de2382834ae4512012409,1,1/31/14,5d2de2382834ae4512012409,1
5d2de2392834ae45120124ac,1,1/19/14,5d2de2392834ae45120124ac,1
5d2de23a2834ae451201269d,1,12/6/13,5d2de23a2834ae451201269d,1
5d2de23a2834ae45120126fe,1,1/27/14,5d2de23a2834ae45120126fe,1
5d2de23a2834ae4512012700,1,1/27/14,5d2de23a2834ae4512012700,1
5d2de23a2834ae4512012809,1,12/12/13,5d2de23a2834ae4512012809,1
5d2de2382834ae4512012245,1,1/12/14,5d2de2382834ae4512012245,1
5d2de2382834ae45120122a5,1,7/4/14,5d2de2382834ae45120122a5,1
5d2de2372834ae4512011f2f,1,3/23/14,5d2de2372834ae4512011f2f,1
5d2de2372834ae4512011f57,1,6/17/14,5d2de2372834ae4512011f57,1
5d2de2372834ae4512012098,1,5/29/14,5d2de2372834ae4512012098,1
5d2de2382834ae4512012169,1,7/12/14,5d2de2382834ae4512012169,2
5d2de2382834ae4512012187,1,7/2/14,5d2de2382834ae4512012187,1
5d2de2382834ae4512012228,1,11/29/13,5d2de2382834ae4512012228,1
5d2de2382834ae4512012377,1,5/25/14,5d2de2382834ae4512012377,1
5d2de2392834ae45120124c3,1,3/24/14,5d2de2392834ae45120124c3,1
5d2de2392834ae45120124c8,2,3/26/14,5d2de2392834ae45120124c8,1
5d2de2392834ae451201253a,1,11/23/13,5d2de2392834ae451201253a,2
5d2de23a2834ae45120126ff,1,1/27/14,5d2de23a2834ae45120126ff,1
5d2de2382834ae45120122a4,1,7/4/14,5d2de2382834ae45120122a4,1
5d2de2392834ae451201253b,1,11/23/13,5d2de2392834ae451201253b,2
5d2de23a2834ae451201267a,1,3/8/14,5d2de23a2834ae451201267a,1
5d2de23a2834ae4512012825,1,2/20/14,5d2de23a2834ae4512012825,1
5d2de23a2834ae45120126cc,1,4/9/14,5d2de23a2834ae45120126cc,1
5d2de23a2834ae4512012803,1,12/9/13,5d2de23a2834ae4512012803,1
5d2de23a2834ae4512012845,1,4/13/14,5d2de23a2834ae4512012845,1
5d2de23a2834ae4512012857,1,5/31/14,5d2de23a2834ae4512012857,1
5d2de2372834ae4512012062,1,5/22/14,5d2de2372834ae4512012062,1
5d2de2372834ae4512011f5f,1,1/6/14,5d2de2372834ae4512011f5f,1
5d2de2372834ae4512011faa,1,6/25/14,5d2de2372834ae4512011faa,1
5d2de2382834ae451201220b,1,6/2/14,5d2de2382834ae451201220b,1
5d2de2382834ae4512012259,1,2/25/14,5d2de2382834ae4512012259,2
5d2de2382834ae451201227a,1,4/29/14,5d2de2382834ae451201227a,1
5d2de2382834ae451201231b,1,4/20/14,5d2de2382834ae451201231b,1
5d2de2382834ae4512012344,1,1/20/14,5d2de2382834ae4512012344,1
5d2de2382834ae4512012369,1,3/31/14,5d2de2382834ae4512012369,1
5d2de2382834ae4512012402,1,1/26/14,5d2de2382834ae4512012402,1
5d2de2392834ae45120124a0,1,11/27/13,5d2de2392834ae45120124a0,1
5d2de2392834ae451201251a,1,3/5/14,5d2de2392834ae451201251a,1
5d2de2392834ae4512012543,1,11/24/13,5d2de2392834ae4512012543,1
5d2de23a2834ae451201268f,1,5/24/14,5d2de23a2834ae451201268f,2
5d2de2392834ae45120124ba,1,1/24/14,5d2de2392834ae45120124ba,2
5d2de23a2834ae4512012599,1,12/1/13,5d2de23a2834ae4512012599,1
5d2de23a2834ae4512012660,1,1/23/14,5d2de23a2834ae4512012660,1
5d2de23a2834ae4512012704,1,1/27/14,5d2de23a2834ae4512012704,1
5d2de23a2834ae45120126e7,1,12/4/13,5d2de23a2834ae45120126e7,1
5d2de23a2834ae45120127c0,1,1/24/14,5d2de23a2834ae45120127c0,1
5d2de23a2834ae45120127fe,1,12/8/13,5d2de23a2834ae45120127fe,1
5d2de23a2834ae451201278f,1,6/6/14,5d2de23a2834ae451201278f,1
5d2de23a2834ae45120127be,1,1/24/14,5d2de23a2834ae45120127be,1
5d2de23a2834ae4512012836,1,4/12/14,5d2de23a2834ae4512012836,1
5d2de23a2834ae4512012844,1,4/13/14,5d2de23a2834ae4512012844,3
5d2de2372834ae4512011f95,1,4/14/14,5d2de2372834ae4512011f95,1
5d2de2372834ae4512011fcd,1,7/1/14,5d2de2372834ae4512011fcd,1
5d2de2382834ae45120120fe,1,4/16/14,5d2de2382834ae45120120fe,2
5d2de2382834ae4512012116,1,6/26/14,5d2de2382834ae4512012116,1
5d2de2382834ae4512012189,1,7/3/14,5d2de2382834ae4512012189,1
5d2de2382834ae4512012284,1,5/1/14,5d2de2382834ae4512012284,1
5d2de2382834ae4512012171,1,7/12/14,5d2de2382834ae4512012171,1
5d2de2382834ae451201220d,1,6/2/14,5d2de2382834ae451201220d,1
5d2de2382834ae45120122fb,1,3/7/14,5d2de2382834ae45120122fb,1
5d2de2382834ae45120122fc,1,3/7/14,5d2de2382834ae45120122fc,1
5d2de2382834ae45120123a1,1,1/14/14,5d2de2382834ae45120123a1,1
5d2de2382834ae451201243a,1,5/21/14,5d2de2382834ae451201243a,1
5d2de2392834ae45120124a7,1,11/29/13,5d2de2392834ae45120124a7,1
5d2de2392834ae45120124ad,1,1/19/14,5d2de2392834ae45120124ad,1
5d2de2392834ae45120124d5,1,5/30/14,5d2de2392834ae45120124d5,1
5d2de23a2834ae45120125bb,1,3/13/14,5d2de23a2834ae45120125bb,1
5d2de2392834ae45120124a5,1,11/28/13,5d2de2392834ae45120124a5,3
5d2de2392834ae45120124ce,1,3/27/14,5d2de2392834ae45120124ce,1
5d2de2392834ae4512012542,1,11/24/13,5d2de2392834ae4512012542,1
5d2de23a2834ae4512012606,1,3/26/14,5d2de23a2834ae4512012606,1
5d2de23a2834ae451201262a,1,6/5/14,5d2de23a2834ae451201262a,1
5d2de23a2834ae45120126a1,1,12/6/13,5d2de23a2834ae45120126a1,1
5d2de23a2834ae45120127de,1,3/12/14,5d2de23a2834ae45120127de,1
5d2de2372834ae4512012061,1,5/22/14,5d2de2372834ae4512012061,1
5d2de2372834ae45120120aa,1,6/1/14,5d2de2372834ae45120120aa,1
5d2de2372834ae4512011f54,1,6/17/14,5d2de2372834ae4512011f54,1
5d2de2372834ae4512012015,1,1/11/14,5d2de2372834ae4512012015,1
5d2de2372834ae4512012068,1,5/23/14,5d2de2372834ae4512012068,1
5d2de2382834ae4512012109,1,4/18/14,5d2de2382834ae4512012109,1
5d2de2382834ae4512012170,1,7/12/14,5d2de2382834ae4512012170,1
5d2de2382834ae4512012298,1,7/3/14,5d2de2382834ae4512012298,1
5d2de2382834ae451201224e,1,1/13/14,5d2de2382834ae451201224e,1
5d2de2382834ae45120123f3,1,11/27/13,5d2de2382834ae45120123f3,1
5d2de23a2834ae45120125ba,1,3/13/14,5d2de23a2834ae45120125ba,1
5d2de2392834ae451201249d,1,11/27/13,5d2de2392834ae451201249d,1
5d2de2392834ae45120124fb,1,1/17/14,5d2de2392834ae45120124fb,4
5d2de2392834ae451201251b,1,3/5/14,5d2de2392834ae451201251b,1
5d2de2392834ae451201255c,1,2/4/14,5d2de2392834ae451201255c,1
5d2de23a2834ae4512012620,1,6/4/14,5d2de23a2834ae4512012620,1
5d2de23a2834ae451201271e,1,3/19/14,5d2de23a2834ae451201271e,1
5d2de23a2834ae45120126d2,1,4/11/14,5d2de23a2834ae45120126d2,1
5d2de23a2834ae45120126e1,0,5/28/14,5d2de23a2834ae45120126e1,1
5d2de2372834ae4512011f59,1,6/17/14,5d2de2372834ae4512011f59,1
5d2de2372834ae4512011f6c,1,1/7/14,5d2de2372834ae4512011f6c,3
5d2de2372834ae451201204f,1,4/14/14,5d2de2372834ae451201204f,2
5d2de2382834ae451201216d,1,7/12/14,5d2de2382834ae451201216d,1
5d2de2382834ae4512012236,1,1/11/14,5d2de2382834ae4512012236,2
5d2de2382834ae451201228a,1,6/27/14,5d2de2382834ae451201228a,1
5d2de2382834ae45120120e1,1,1/10/14,5d2de2382834ae45120120e1,1
5d2de2382834ae45120120f7,1,2/23/14,5d2de2382834ae45120120f7,1
5d2de2382834ae451201210d,1,4/20/14,5d2de2382834ae451201210d,1
5d2de23a2834ae45120125ac,1,1/25/14,5d2de23a2834ae45120125ac,1
5d2de23a2834ae45120125c2,1,3/14/14,5d2de23a2834ae45120125c2,1
5d2de23a2834ae45120125e2,1,11/30/13,5d2de23a2834ae45120125e2,1
5d2de23a2834ae4512012670,1,3/8/14,5d2de23a2834ae4512012670,1
5d2de2382834ae4512012346,1,1/20/14,5d2de2382834ae4512012346,1
5d2de2392834ae451201255f,1,2/7/14,5d2de2392834ae451201255f,1
5d2de23a2834ae45120125e5,1,11/30/13,5d2de23a2834ae45120125e5,1
5d2de23a2834ae4512012645,1,12/5/13,5d2de23a2834ae4512012645,1
5d2de23a2834ae4512012646,1,12/5/13,5d2de23a2834ae4512012646,1
5d2de23a2834ae45120126c2,1,4/6/14,5d2de23a2834ae45120126c2,1
5d2de23a2834ae4512012746,1,12/2/13,5d2de23a2834ae4512012746,1
5d2de23a2834ae4512012789,1,4/12/14,5d2de23a2834ae4512012789,1
5d2de23f2834ae4512012887,1,1/31/14,5d2de23f2834ae4512012887,1
5d2de23f2834ae45120128a5,1,4/30/14,5d2de23f2834ae45120128a5,1
5d2de23f2834ae4512012985,1,2/24/14,5d2de23f2834ae4512012985,1
5d2de23f2834ae451201296b,1,6/6/14,5d2de23f2834ae451201296b,1
5d2de23f2834ae451201297e,1,12/17/13,5d2de23f2834ae451201297e,1
5d2de23f2834ae4512012981,1,2/22/14,5d2de23f2834ae4512012981,1
5d2de23f2834ae4512012910,1,6/8/14,5d2de23f2834ae4512012910,1
5d2de23f2834ae451201297a,0,12/17/13,5d2de23f2834ae451201297a,1
5d2de23f2834ae4512012990,1,2/25/14,5d2de23f2834ae4512012990,1
5d2de23f2834ae451201293b,1,1/27/14,5d2de23f2834ae451201293b,1
5d2de23f2834ae451201297d,1,12/17/13,5d2de23f2834ae451201297d,1
5d2de23f2834ae45120128f3,1,4/14/14,5d2de23f2834ae45120128f3,1
5d2de23f2834ae4512012924,1,12/10/13,5d2de23f2834ae4512012924,1
5d2de23f2834ae45120128ec,1,4/12/14,5d2de23f2834ae45120128ec,1
5d2de23f2834ae45120128f1,1,4/13/14,5d2de23f2834ae45120128f1,1
5d2de23f2834ae45120129a6,1,4/15/14,5d2de23f2834ae45120129a6,1
5d2de23f2834ae45120129d9,1,12/12/13,5d2de23f2834ae45120129d9,1
5d2de23f2834ae45120129bc,1,6/2/14,5d2de23f2834ae45120129bc,1
5d2de23f2834ae4512012a68,1,4/18/14,5d2de23f2834ae4512012a68,1
5d2de23f2834ae4512012ac7,1,6/6/14,5d2de23f2834ae4512012ac7,1
5d2de23f2834ae4512012bd4,1,4/22/14,5d2de23f2834ae4512012bd4,1
5d2de23f2834ae4512012a91,1,12/14/13,5d2de23f2834ae4512012a91,1
5d2de23f2834ae4512012aa2,1,1/29/14,5d2de23f2834ae4512012aa2,1
5d2de23f2834ae4512012a21,1,5/6/14,5d2de23f2834ae4512012a21,1
5d2de23f2834ae4512012a83,1,12/12/13,5d2de23f2834ae4512012a83,2
5d2de23f2834ae4512012aa3,1,1/29/14,5d2de23f2834ae4512012aa3,1
5d2de23f2834ae4512012bc1,1,2/18/14,5d2de23f2834ae4512012bc1,1
5d2de23f2834ae45120129ea,1,2/2/14,5d2de23f2834ae45120129ea,1
5d2de23f2834ae45120129f5,1,2/3/14,5d2de23f2834ae45120129f5,1
5d2de23f2834ae4512012b41,1,12/18/13,5d2de23f2834ae4512012b41,1
5d2de23f2834ae4512012baa,1,12/19/13,5d2de23f2834ae4512012baa,1
5d2de23f2834ae45120129e4,1,2/1/14,5d2de23f2834ae45120129e4,1
5d2de23f2834ae4512012a55,1,2/12/14,5d2de23f2834ae4512012a55,1
5d2de23f2834ae4512012a75,1,6/9/14,5d2de23f2834ae4512012a75,1
5d2de23f2834ae4512012ae9,1,12/20/13,5d2de23f2834ae4512012ae9,1
5d2de23f2834ae4512012bb8,1,2/15/14,5d2de23f2834ae4512012bb8,1
5d2de23f2834ae4512012b97,1,12/14/13,5d2de23f2834ae4512012b97,1
5d2de23f2834ae4512012b36,1,12/16/13,5d2de23f2834ae4512012b36,1
5d2de23f2834ae4512012a67,1,4/18/14,5d2de23f2834ae4512012a67,1
5d2de23f2834ae4512012a6b,1,4/18/14,5d2de23f2834ae4512012a6b,1
5d2de23f2834ae4512012b18,1,4/18/14,5d2de23f2834ae4512012b18,1
5d2de23f2834ae4512012b0d,1,3/5/14,5d2de23f2834ae4512012b0d,1
5d2de23f2834ae4512012b83,1,5/7/14,5d2de23f2834ae4512012b83,1
5d2de23f2834ae4512012a10,1,5/3/14,5d2de23f2834ae4512012a10,1
5d2de23f2834ae4512012a76,1,6/9/14,5d2de23f2834ae4512012a76,1
5d2de23f2834ae4512012b99,1,12/15/13,5d2de23f2834ae4512012b99,1
5d2de23f2834ae4512012bbd,1,2/17/14,5d2de23f2834ae4512012bbd,1
5d2de23f2834ae45120129f9,1,2/4/14,5d2de23f2834ae45120129f9,1
5d2de2402834ae4512012c35,1,3/19/14,5d2de2402834ae4512012c35,1
5d2de2412834ae4512012d66,1,12/19/13,5d2de2412834ae4512012d66,1
5d2de2402834ae4512012c06,1,12/17/13,5d2de2402834ae4512012c06,1
5d2de2402834ae4512012c0c,0,12/18/13,5d2de2402834ae4512012c0c,1
5d2de2412834ae4512012d13,1,12/20/13,5d2de2412834ae4512012d13,1
5d2de2412834ae4512012da4,1,6/19/14,5d2de2412834ae4512012da4,1
5d2de2402834ae4512012c03,1,12/16/13,5d2de2402834ae4512012c03,1
5d2de2412834ae4512012c66,1,12/28/13,5d2de2412834ae4512012c66,2
5d2de2412834ae4512012ca9,1,6/8/14,5d2de2412834ae4512012ca9,1
5d2de2412834ae4512012da3,1,6/19/14,5d2de2412834ae4512012da3,1
5d2de2412834ae4512012c9b,1,4/23/14,5d2de2412834ae4512012c9b,1
5d2de2412834ae4512012ca7,1,6/8/14,5d2de2412834ae4512012ca7,1
5d2de2402834ae4512012c12,1,1/30/14,5d2de2402834ae4512012c12,1
5d2de2412834ae4512012dba,1,6/20/14,5d2de2412834ae4512012dba,1
5d2de2412834ae4512012c5e,1,12/25/13,5d2de2412834ae4512012c5e,1
5d2de2402834ae4512012c07,1,12/17/13,5d2de2402834ae4512012c07,1
5d2de2412834ae4512012c85,1,4/20/14,5d2de2412834ae4512012c85,1
5d2de2412834ae4512012d3a,1,4/24/14,5d2de2412834ae4512012d3a,1
5d2de2402834ae4512012be8,1,6/10/14,5d2de2402834ae4512012be8,1
5d2de2412834ae4512012d22,1,2/19/14,5d2de2412834ae4512012d22,1
5d2de2412834ae4512012d95,1,3/24/14,5d2de2412834ae4512012d95,1
5d2de2402834ae4512012c0d,1,12/18/13,5d2de2402834ae4512012c0d,1
5d2de2402834ae4512012c1f,1,1/31/14,5d2de2402834ae4512012c1f,1
5d2de2402834ae4512012c01,1,12/16/13,5d2de2402834ae4512012c01,1
5d2de2402834ae4512012c0b,0,12/18/13,5d2de2402834ae4512012c0b,1
5d2de2412834ae4512012c75,1,3/8/14,5d2de2412834ae4512012c75,1
5d2de2412834ae4512012d9c,1,3/26/14,5d2de2412834ae4512012d9c,1
5d2de2412834ae4512012df1,1,3/17/14,5d2de2412834ae4512012df1,1
5d2de2412834ae4512012e13,1,6/10/14,5d2de2412834ae4512012e13,1
5d2de2412834ae4512012dee,1,3/17/14,5d2de2412834ae4512012dee,1
5d2de2412834ae4512012df0,1,3/17/14,5d2de2412834ae4512012df0,1
5d2de2412834ae4512012e01,1,4/25/14,5d2de2412834ae4512012e01,1
5d2de2412834ae4512012e1b,1,6/11/14,5d2de2412834ae4512012e1b,1
5d2de2412834ae4512012f16,1,3/29/14,5d2de2412834ae4512012f16,1
5d2de2412834ae4512012f51,1,3/20/14,5d2de2412834ae4512012f51,1
5d2de2412834ae4512012fbd,1,2/19/14,5d2de2412834ae4512012fbd,1
5d2de2422834ae451201318b,1,5/6/14,5d2de2422834ae451201318b,1
5d2de2412834ae4512012ed8,1,12/20/13,5d2de2412834ae4512012ed8,1
5d2de2412834ae4512012f3e,1,1/5/14,5d2de2412834ae4512012f3e,1
5d2de2412834ae4512012f9d,1,12/28/13,5d2de2412834ae4512012f9d,1
5d2de2422834ae45120130cc,1,7/6/14,5d2de2422834ae45120130cc,1
5d2de2412834ae4512012f52,1,3/20/14,5d2de2412834ae4512012f52,1
5d2de2422834ae451201312a,1,2/22/14,5d2de2422834ae451201312a,1
5d2de2422834ae451201313f,1,4/7/14,5d2de2422834ae451201313f,1
5d2de2412834ae4512012f8b,1,6/13/14,5d2de2412834ae4512012f8b,1
5d2de2412834ae4512012fe8,1,12/25/13,5d2de2412834ae4512012fe8,1
5d2de2422834ae45120130ff,1,6/16/14,5d2de2422834ae45120130ff,1
5d2de2422834ae451201315c,1,12/29/13,5d2de2422834ae451201315c,1
5d2de2412834ae4512012e70,1,5/11/14,5d2de2412834ae4512012e70,1
5d2de2422834ae451201304e,1,12/23/13,5d2de2422834ae451201304e,1
5d2de2412834ae4512012f58,1,3/21/14,5d2de2412834ae4512012f58,1
5d2de2412834ae4512012f6e,1,4/26/14,5d2de2412834ae4512012f6e,1
5d2de2412834ae4512012f6f,1,4/26/14,5d2de2412834ae4512012f6f,1
5d2de2412834ae4512012efd,1,2/6/14,5d2de2412834ae4512012efd,1
5d2de2422834ae4512013158,1,5/15/14,5d2de2422834ae4512013158,1
5d2de2422834ae451201315d,1,12/29/13,5d2de2422834ae451201315d,1
5d2de2422834ae451201321d,1,6/28/14,5d2de2422834ae451201321d,1
5d2de2422834ae4512013190,1,5/7/14,5d2de2422834ae4512013190,1
5d2de2412834ae4512012f65,1,7/4/14,5d2de2412834ae4512012f65,1
5d2de2412834ae4512013001,1,2/26/14,5d2de2412834ae4512013001,1
5d2de2422834ae45120130db,1,4/29/14,5d2de2422834ae45120130db,1
5d2de2422834ae45120130ef,1,6/14/14,5d2de2422834ae45120130ef,1
5d2de2412834ae4512012e72,1,5/11/14,5d2de2412834ae4512012e72,1
5d2de2422834ae4512013075,1,3/31/14,5d2de2422834ae4512013075,1
5d2de2422834ae4512013108,1,12/31/13,5d2de2422834ae4512013108,1
5d2de2422834ae4512013166,1,12/31/13,5d2de2422834ae4512013166,1
5d2de2422834ae45120131ab,1,12/26/13,5d2de2422834ae45120131ab,1
5d2de2412834ae4512012e6b,1,5/11/14,5d2de2412834ae4512012e6b,1
5d2de2412834ae4512012f3f,1,1/5/14,5d2de2412834ae4512012f3f,1
5d2de2412834ae4512012feb,1,12/27/13,5d2de2412834ae4512012feb,1
5d2de2422834ae45120130ad,1,1/10/14,5d2de2422834ae45120130ad,1
5d2de2412834ae4512012f1b,1,3/30/14,5d2de2412834ae4512012f1b,1
5d2de2412834ae4512012ff7,1,12/28/13,5d2de2412834ae4512012ff7,3
5d2de2422834ae451201306d,1,2/8/14,5d2de2422834ae451201306d,1
5d2de2422834ae451201308d,1,6/21/14,5d2de2422834ae451201308d,1
5d2de2422834ae45120130ee,1,6/14/14,5d2de2422834ae45120130ee,1
5d2de2422834ae4512013113,1,1/1/14,5d2de2422834ae4512013113,1
5d2de2422834ae4512013140,1,4/7/14,5d2de2422834ae4512013140,1
5d2de2422834ae4512013145,1,4/8/14,5d2de2422834ae4512013145,1
5d2de2412834ae4512012e73,1,5/11/14,5d2de2412834ae4512012e73,1
5d2de2412834ae4512012edc,1,12/20/13,5d2de2412834ae4512012edc,1
5d2de2412834ae4512012f89,1,6/13/14,5d2de2412834ae4512012f89,1
5d2de2412834ae4512012edb,1,12/20/13,5d2de2412834ae4512012edb,2
5d2de2412834ae4512012f98,1,12/27/13,5d2de2412834ae4512012f98,2
5d2de2412834ae4512012e30,1,12/25/13,5d2de2412834ae4512012e30,1
5d2de2412834ae4512012e46,1,2/14/14,5d2de2412834ae4512012e46,1
5d2de2412834ae4512012f8c,1,6/13/14,5d2de2412834ae4512012f8c,1
5d2de2412834ae4512012f9e,1,12/28/13,5d2de2412834ae4512012f9e,1
5d2de2412834ae4512012fe6,1,12/25/13,5d2de2412834ae4512012fe6,1
5d2de2422834ae45120130f0,1,6/14/14,5d2de2422834ae45120130f0,1
5d2de2422834ae451201321c,1,6/28/14,5d2de2422834ae451201321c,1
5d2de2412834ae4512012eba,1,4/28/14,5d2de2412834ae4512012eba,1
5d2de2412834ae4512012eff,1,2/6/14,5d2de2412834ae4512012eff,1
5d2de2412834ae4512012f5b,1,3/22/14,5d2de2412834ae4512012f5b,1
5d2de2422834ae4512013047,1,12/22/13,5d2de2422834ae4512013047,1
5d2de2422834ae45120130f9,1,6/15/14,5d2de2422834ae45120130f9,1
5d2de2422834ae451201319e,1,6/14/14,5d2de2422834ae451201319e,1
5d2de2412834ae4512012e71,1,5/11/14,5d2de2412834ae4512012e71,1
5d2de2422834ae4512013078,1,3/31/14,5d2de2422834ae4512013078,1
5d2de2422834ae45120130fe,1,6/16/14,5d2de2422834ae45120130fe,1
5d2de2422834ae451201314e,1,5/14/14,5d2de2422834ae451201314e,1
5d2de2422834ae451201329a,1,2/25/14,5d2de2422834ae451201329a,1
5d2de2422834ae451201325f,1,6/17/14,5d2de2422834ae451201325f,1
5d2de2432834ae4512013355,0,4/8/14,5d2de2432834ae4512013355,1
5d2de2432834ae45120133af,1,5/5/14,5d2de2432834ae45120133af,1
5d2de2432834ae4512013440,1,3/15/14,5d2de2432834ae4512013440,1
5d2de2432834ae4512013460,1,5/18/14,5d2de2432834ae4512013460,1
5d2de2442834ae4512013636,1,12/8/14,5d2de2442834ae4512013636,1
5d2de2432834ae4512013369,1,6/23/14,5d2de2432834ae4512013369,1
5d2de2432834ae4512013452,1,5/14/14,5d2de2432834ae4512013452,1
5d2de2442834ae451201359e,1,9/24/14,5d2de2442834ae451201359e,1
5d2de2442834ae451201368c,1,9/25/14,5d2de2442834ae451201368c,1
5d2de2442834ae451201374a,1,2/8/15,5d2de2442834ae451201374a,1
5d2de2442834ae45120136e5,1,9/21/14,5d2de2442834ae45120136e5,1
5d2de2442834ae451201373b,1,2/6/15,5d2de2442834ae451201373b,1
5d2de2432834ae45120133bf,1,5/7/14,5d2de2432834ae45120133bf,1
5d2de2432834ae4512013420,1,5/18/14,5d2de2432834ae4512013420,1
5d2de2442834ae45120134fc,1,5/7/14,5d2de2442834ae45120134fc,1
5d2de2442834ae45120135aa,1,11/21/14,5d2de2442834ae45120135aa,1
5d2de2442834ae45120135cb,1,8/9/14,5d2de2442834ae45120135cb,1
5d2de2442834ae45120135cd,1,8/9/14,5d2de2442834ae45120135cd,1
5d2de2442834ae451201362a,1,10/12/14,5d2de2442834ae451201362a,1
5d2de2442834ae451201377d,1,9/29/14,5d2de2442834ae451201377d,1
5d2de2422834ae4512013334,1,12/31/13,5d2de2422834ae4512013334,1
5d2de2432834ae4512013357,1,4/8/14,5d2de2432834ae4512013357,1
5d2de2432834ae4512013399,1,7/8/14,5d2de2432834ae4512013399,2
5d2de2432834ae451201340b,1,4/11/14,5d2de2432834ae451201340b,1
5d2de2442834ae451201359d,1,9/24/14,5d2de2442834ae451201359d,1
5d2de2442834ae45120135c8,1,8/9/14,5d2de2442834ae45120135c8,1
5d2de2442834ae45120135fc,1,12/6/14,5d2de2442834ae45120135fc,1
5d2de2422834ae45120132ca,1,1/1/14,5d2de2422834ae45120132ca,1
5d2de2442834ae451201370c,1,8/26/14,5d2de2442834ae451201370c,1
5d2de2442834ae4512013711,1,8/26/14,5d2de2442834ae4512013711,1
5d2de2442834ae4512013721,1,10/15/14,5d2de2442834ae4512013721,1
5d2de2442834ae45120136c6,1,8/10/14,5d2de2442834ae45120136c6,1
5d2de2442834ae451201370f,1,8/26/14,5d2de2442834ae451201370f,1
5d2de2442834ae4512013712,1,8/26/14,5d2de2442834ae4512013712,1
5d2de2422834ae45120132a9,1,4/9/14,5d2de2422834ae45120132a9,1
5d2de2432834ae45120133ba,1,5/6/14,5d2de2432834ae45120133ba,1
5d2de2432834ae45120134ae,1,4/12/14,5d2de2432834ae45120134ae,1
5d2de2432834ae45120134b9,1,6/24/14,5d2de2432834ae45120134b9,1
5d2de2432834ae45120134bc,1,6/24/14,5d2de2432834ae45120134bc,1
5d2de2442834ae4512013581,1,1/12/14,5d2de2442834ae4512013581,1
5d2de2442834ae45120135c9,1,8/9/14,5d2de2442834ae45120135c9,1
5d2de2442834ae45120135fd,1,12/6/14,5d2de2442834ae45120135fd,1
5d2de2442834ae451201360e,1,8/20/14,5d2de2442834ae451201360e,1
5d2de2442834ae4512013625,1,10/11/14,5d2de2442834ae4512013625,4
5d2de2422834ae451201330b,1,5/14/14,5d2de2422834ae451201330b,1
5d2de2442834ae45120135be,1,2/7/15,5d2de2442834ae45120135be,1
5d2de2442834ae4512013622,1,10/10/14,5d2de2442834ae4512013622,1
