X_id,DOS,Acft_Dir,Acft_Orb_Man_Patrol_Turn
5d2de2c82834ae451202903b,7/2/17,ENE ,
5d2de2c82834ae4512029092,8/26/17,E ,
5d2de2c92834ae4512029221,4/3/17,S,
5d2de2c92834ae45120292ea,7/30/17,W ,
5d2de2ca2834ae4512029493,8/28/17,E ,
5d2de2ca2834ae4512029527,4/29/17,W ,
5d2de2ca2834ae451202941a,7/7/17,SW ,
5d2de2c62834ae4512028866,7/30/17,W ,
5d2de2c62834ae451202887c,8/5/17,E ,
5d2de2c62834ae45120288ab,2/13/17,,
5d2de2c62834ae4512028912,4/3/17,ESE ,
5d2de2c62834ae4512028972,4/16/17,E ,
5d2de2c62834ae4512028a58,2/16/17,NE ,
5d2de2c62834ae4512028a59,2/16/17,NW ,
5d2de2c62834ae4512028a61,2/17/17,E ,
5d2de2c62834ae4512028a6a,2/18/17,NW ,
5d2de2c62834ae4512028b6f,3/23/17,E,
5d2de2c62834ae4512028b80,4/22/17,W,
5d2de2c62834ae4512028bc7,4/10/17,,
5d2de2c72834ae4512028c1d,6/16/17,SE ,
5d2de2c72834ae4512028d19,4/11/17,SW ,
5d2de2c72834ae4512028d87,6/28/17,,
5d2de2c72834ae4512028ddd,8/20/17,NNW ,
5d2de2c72834ae4512028ded,8/17/17,WSW ,
5d2de2c72834ae4512028c25,6/17/17,,
5d2de2c72834ae4512028c94,8/16/17,W ,
5d2de2c72834ae4512028e43,5/27/17,N ,
5d2de2c72834ae4512028e84,5/31/17,NW ,
5d2de2c72834ae4512028e9b,7/2/17,N ,
5d2de2c72834ae4512028ea0,7/3/17,NE ,
5d2de2c82834ae4512028f56,2/26/17,SW ,
5d2de2c82834ae4512028f5c,2/26/17,,
5d2de2c82834ae4512029071,8/12/17,W ,
5d2de2c92834ae45120291cd,8/13/17,E ,
5d2de2c92834ae45120291fb,8/27/17,WNW ,
5d2de2c82834ae4512028fc9,4/18/17,SW ,
5d2de2c82834ae4512029054,7/29/17,SW ,
5d2de2c82834ae4512029101,3/2/17,SE ,
5d2de2c82834ae4512029112,4/19/17,N,
5d2de2c82834ae451202915b,3/18/17,W ,
5d2de2c92834ae45120291fd,8/27/17,W ,
5d2de2c92834ae45120292f1,7/20/17,S ,
5d2de2c92834ae45120292e9,7/30/17,NNW ,
5d2de2ca2834ae451202948e,8/28/17,NW ,
5d2de2ca2834ae4512029584,5/22/17,NE ,
5d2de2ca2834ae451202958d,7/11/17,SE ,
5d2de2ca2834ae45120295d9,8/15/17,WNW ,
5d2de2ca2834ae4512029630,4/7/17,SSE ,
5d2de2ca2834ae45120296a9,6/16/17,W ,
5d2de2ca2834ae45120296df,5/24/17,S ,
5d2de2ca2834ae45120296a1,6/15/17,SE ,
5d2de2ca2834ae45120296ae,7/14/17,S ,
5d2de2ca2834ae45120296f3,5/26/17,W ,
5d2de2ca2834ae4512029762,8/24/17,W ,
5d2de2ca2834ae4512029684,4/30/17,W ,
5d2de2ca2834ae45120296ad,7/14/17,SE ,
5d2de2ca2834ae45120296eb,5/25/17,W ,
5d2de2cb2834ae45120297d7,3/22/17,SE ,
5d2de2ca2834ae4512029774,8/29/17,W,
5d2de2cb2834ae45120297c2,6/14/17,E,
5d2de2ca2834ae4512029615,3/7/17,E ,
5d2de2ca2834ae4512029764,8/27/17,E ,
5d2de2ca2834ae451202977b,3/9/17,N ,
5d2de2ca2834ae451202966d,3/15/17,SW ,
5d2de2ca2834ae451202966b,3/15/17,W ,
5d2de2ca2834ae4512029763,8/24/17,SW ,
5d2de2ca2834ae451202976e,8/29/17,WNW ,
5d2de2ca2834ae451202963e,5/9/17,W ,
5d2de2ca2834ae451202968f,5/2/17,W ,
5d2de2ca2834ae451202964f,5/10/17,SW ,
5d2de2ca2834ae45120296ca,3/30/17,SE ,
5d2de2ca2834ae451202965d,6/12/17,N,
5d2de2ca2834ae45120296da,3/31/17,W ,
5d2de2ca2834ae4512029761,8/24/17,SE ,
5d2de2ca2834ae451202976f,8/29/17,NE ,
5d2de2ca2834ae4512029772,8/29/17,W ,
5d2de2cb2834ae45120297d6,3/22/17,S ,
5d2de2ca2834ae4512029611,8/29/17,E ,
5d2de2ca2834ae45120296a8,6/16/17,S ,
5d2de2ca2834ae451202962c,4/7/17,W ,
5d2de2ca2834ae4512029631,4/7/17,,CIRCLE
5d2de2ca2834ae45120296c6,7/16/17,WSW ,
5d2de2ca2834ae451202977f,3/9/17,ESE ,
5d2de2ca2834ae45120295dc,8/15/17,NW ,
5d2de2ca2834ae4512029685,4/30/17,,
5d2de2ca2834ae4512029760,8/24/17,SW ,
5d2de2ca2834ae4512029771,8/29/17,W ,
5d2de2ca2834ae451202978b,3/11/17,ESE ,
5d2de2ca2834ae4512029613,3/7/17,S ,
5d2de2ca2834ae451202962b,4/7/17,N ,
5d2de2ca2834ae451202966c,3/15/17,W ,
5d2de2ca2834ae45120296f5,7/13/17,N ,
5d2de2cb2834ae45120297f8,6/17/17,E ,
5d2de2cb2834ae4512029825,4/2/17,N,
5d2de2cb2834ae4512029863,8/2/17,S ,
5d2de2cb2834ae451202984f,7/18/17,W ,
5d2de2cb2834ae4512029886,8/16/17,SE ,
5d2de2cb2834ae451202989d,8/24/17,WSW ,
5d2de2cb2834ae45120298b4,8/27/17,W ,
5d2de2cb2834ae45120297f7,6/17/17,N ,
5d2de2cb2834ae451202989c,8/24/17,E ,
5d2de2cb2834ae45120298df,4/12/17,SW ,
5d2de2cb2834ae4512029864,8/2/17,,
5d2de2cb2834ae45120297f1,5/7/17,SSW ,
5d2de2cb2834ae4512029885,8/16/17,,
5d2de2cb2834ae451202989b,8/24/17,S ,
5d2de2cb2834ae4512029816,7/17/17,ESE ,
5d2de2cb2834ae4512029824,4/2/17,WSW ,
5d2de2cb2834ae45120298e2,4/12/17,ENE ,
5d2de2cb2834ae4512029803,6/18/17,W ,
5d2de2cb2834ae4512029815,7/17/17,,
5d2de2cb2834ae451202981f,3/31/17,NW ,
5d2de2cb2834ae4512029820,4/1/17,W ,
5d2de2cb2834ae451202989a,8/24/17,SE ,
5d2de2cb2834ae4512029823,4/2/17,NNW ,
5d2de2cb2834ae4512029865,8/2/17,,
5d2de2cb2834ae45120299d9,8/3/17,ENE ,
5d2de2cb2834ae45120299e7,8/7/17,,
5d2de2cb2834ae4512029a09,8/25/17,E ,
5d2de2cb2834ae4512029a44,8/14/17,,
5d2de2cb2834ae4512029b2b,4/13/17,W ,
5d2de2cc2834ae4512029bc9,4/10/17,ESE ,
5d2de2cc2834ae4512029bec,7/14/17,W ,
5d2de2cc2834ae4512029bf8,7/17/17,NNE ,
5d2de2cc2834ae4512029c47,6/23/17,E ,
5d2de2cb2834ae451202997d,7/19/17,N ,
5d2de2cc2834ae4512029baf,8/15/17,W ,
5d2de2cc2834ae4512029bea,7/14/17,SE ,
5d2de2cc2834ae4512029c0a,8/15/17,N ,
5d2de2cc2834ae4512029c1a,8/16/17,NW ,
5d2de2cc2834ae4512029c3d,6/22/17,SW ,
5d2de2cb2834ae4512029943,5/8/17,SW ,
5d2de2cb2834ae4512029954,6/22/17,SE ,
5d2de2cb2834ae45120299f5,8/17/17,SW ,
5d2de2cb2834ae4512029a5b,4/7/17,SE ,
5d2de2cc2834ae4512029c06,8/15/17,,
5d2de2cc2834ae4512029c48,6/23/17,E ,
5d2de2cb2834ae4512029955,6/22/17,SW ,
5d2de2cb2834ae4512029a0a,8/25/17,N ,
5d2de2cb2834ae4512029b1b,3/14/17,WSW ,
5d2de2cb2834ae451202997e,7/19/17,SW ,
5d2de2cb2834ae45120299ab,6/1/17,,
5d2de2cb2834ae4512029b61,6/9/17,NNW ,
5d2de2cc2834ae4512029c07,8/15/17,E ,
5d2de2cb2834ae4512029ab8,4/10/17,WSW ,
5d2de2cb2834ae4512029ad5,6/20/17,E ,
5d2de2cc2834ae4512029c1d,8/16/17,SE ,
5d2de2cb2834ae45120299f3,8/17/17,NNW ,
5d2de2cb2834ae4512029a5f,4/8/17,W ,
5d2de2cb2834ae4512029b1c,3/15/17,SW ,
5d2de2cc2834ae4512029b80,7/20/17,,MANEUVER
5d2de2cb2834ae4512029944,5/8/17,W ,
5d2de2cb2834ae451202997b,7/19/17,W ,
5d2de2cb2834ae4512029a75,5/29/17,E ,
5d2de2cb2834ae4512029ad6,6/20/17,SE ,
5d2de2cb2834ae4512029912,6/16/17,W ,
5d2de2cb2834ae451202999f,5/29/17,NW ,
5d2de2cb2834ae4512029a08,8/25/17,SSW ,
5d2de2cb2834ae4512029a73,5/29/17,NNE ,
5d2de2cb2834ae4512029af6,8/22/17,,
5d2de2cb2834ae45120298f0,5/13/17,E ,
5d2de2cb2834ae45120298f7,5/14/17,E ,
5d2de2cb2834ae4512029a74,5/29/17,W ,
5d2de2cb2834ae4512029ad4,6/20/17,SE ,
5d2de2cb2834ae4512029b60,6/9/17,W ,
5d2de2cc2834ae4512029c29,4/16/17,E ,
5d2de2cc2834ae4512029c69,2/10/17,SW ,
5d2de2cb2834ae45120299d8,8/3/17,S ,
5d2de2cb2834ae4512029a0b,8/25/17,E ,
5d2de2cb2834ae4512029aba,4/11/17,W ,
5d2de2cb2834ae45120298f6,5/14/17,S ,
5d2de2cb2834ae4512029901,5/15/17,WNW ,
5d2de2cb2834ae451202999a,5/28/17,E ,
5d2de2cc2834ae4512029b96,8/4/17,NNW ,
5d2de2cc2834ae4512029ba6,8/5/17,E,
5d2de2cc2834ae4512029bbf,8/16/17,E ,
5d2de2cc2834ae4512029c0b,8/15/17,N ,
5d2de2cb2834ae4512029a46,8/14/17,NE ,
5d2de2cb2834ae4512029a69,4/9/17,WNW ,
5d2de2cb2834ae4512029a17,8/27/17,NE ,
5d2de2cc2834ae4512029c1b,8/16/17,SSW ,
5d2de2cc2834ae4512029c27,4/16/17,SSE ,
5d2de2cc2834ae4512029c68,2/10/17,S,
5d2de2cb2834ae451202998e,4/6/17,,MANEUVER
5d2de2cb2834ae45120299fa,8/17/17,N,
5d2de2cb2834ae4512029a20,8/29/17,NW ,
5d2de2cc2834ae4512029be4,6/2/17,N,
5d2de2cc2834ae4512029c05,8/15/17,N ,
5d2de2cc2834ae4512029c0d,8/15/17,E ,
5d2de2cc2834ae4512029ded,4/15/17,N ,
5d2de2cc2834ae4512029e8c,4/18/17,WSW ,
5d2de2cd2834ae4512029ecd,2/20/17,WSW ,
5d2de2cc2834ae4512029d39,6/3/17,E ,
5d2de2cd2834ae4512029fb8,2/18/17,SE ,
5d2de2cc2834ae4512029c79,2/12/17,N ,
5d2de2cc2834ae4512029d23,2/12/17,S,
5d2de2cc2834ae4512029e22,2/25/17,SSE ,
5d2de2cc2834ae4512029e6c,2/13/17,,
5d2de2cd2834ae4512029f42,4/16/17,ENE ,
5d2de2cc2834ae4512029cf1,7/21/17,,ORBIT
5d2de2cc2834ae4512029daa,8/17/17,E ,
5d2de2cc2834ae4512029daf,8/17/17,N ,
5d2de2cc2834ae4512029e0d,5/16/17,W ,
5d2de2cc2834ae4512029e11,5/16/17,SSE ,
5d2de2cc2834ae4512029e40,6/30/17,SE ,
5d2de2cc2834ae4512029d8b,4/19/17,N,
5d2de2cc2834ae4512029da9,8/17/17,NE ,
5d2de2cc2834ae4512029df8,4/16/17,,ORBIT
5d2de2cd2834ae4512029f38,3/19/17,SE ,
5d2de2cd2834ae4512029f44,4/16/17,,
5d2de2cd2834ae4512029fc3,2/20/17,N,
5d2de2cc2834ae4512029d3f,6/4/17,S ,
5d2de2cc2834ae4512029e37,6/29/17,NW ,
5d2de2cc2834ae4512029e61,8/6/17,E,
5d2de2cd2834ae4512029f2a,2/15/17,E ,
5d2de2cc2834ae4512029c9f,4/14/17,S ,
5d2de2cc2834ae4512029e62,8/6/17,,
5d2de2cd2834ae4512029edc,4/20/17,,
5d2de2cd2834ae4512029f7c,6/30/17,W ,
5d2de2cc2834ae4512029c7c,2/12/17,S ,
5d2de2cc2834ae4512029d06,8/5/17,ENE ,
5d2de2cc2834ae4512029d09,8/5/17,N ,
5d2de2cc2834ae4512029d77,2/14/17,NW ,
5d2de2cd2834ae4512029fa2,7/25/17,S,
5d2de2cd2834ae4512029fd4,4/20/17,NE ,
5d2de2cc2834ae4512029d70,2/12/17,SE ,
5d2de2cc2834ae4512029dd1,3/17/17,WSW ,
5d2de2cc2834ae4512029dd2,3/17/17,E ,
5d2de2cc2834ae4512029de1,3/18/17,NE ,
5d2de2cc2834ae4512029e42,7/22/17,E ,
5d2de2cd2834ae4512029fba,2/18/17,SSW ,
5d2de2cc2834ae4512029db0,8/17/17,E ,
5d2de2cc2834ae4512029dee,4/15/17,W ,
5d2de2cc2834ae4512029e29,2/26/17,S,
5d2de2cc2834ae4512029e63,8/6/17,WNW ,
5d2de2cd2834ae4512029f58,5/17/17,,MANEUVER
5d2de2cc2834ae4512029caf,5/12/17,NW ,
5d2de2cc2834ae4512029cee,7/21/17,SSW ,
5d2de2cc2834ae4512029dfa,5/13/17,S ,
5d2de2cc2834ae4512029e26,2/25/17,E ,
5d2de2cd2834ae4512029fa1,7/25/17,W,
5d2de2cc2834ae4512029c9e,4/14/17,W ,
5d2de2cc2834ae4512029dec,4/15/17,NW ,
5d2de2cd2834ae4512029f12,2/13/17,ESE ,
5d2de2cc2834ae4512029c9c,4/14/17,S ,
5d2de2cc2834ae4512029d0c,8/5/17,S ,
5d2de2cc2834ae4512029d42,6/5/17,S,
5d2de2cc2834ae4512029d71,2/12/17,WNW ,
5d2de2cc2834ae4512029d7f,2/16/17,W ,
5d2de2cc2834ae4512029df9,5/13/17,E ,
5d2de2cc2834ae4512029e85,4/17/17,WNW ,
5d2de2cd2834ae4512029f39,3/19/17,NNE ,
5d2de2cd2834ae4512029fc4,2/20/17,NNW ,
5d2de2cc2834ae4512029d0b,8/5/17,WNW ,
5d2de2cc2834ae4512029d13,2/10/17,SW ,
5d2de2cc2834ae4512029e73,2/14/17,,
5d2de2cc2834ae4512029e83,4/16/17,NW ,
5d2de2cd2834ae4512029ecc,2/19/17,NNW ,
5d2de2cd2834ae4512029f34,3/19/17,,ORBIT
5d2de2cd2834ae4512029f57,5/17/17,W ,
5d2de2cd2834ae4512029f87,7/1/17,WNW ,
5d2de2cc2834ae4512029cae,5/12/17,SW ,
5d2de2cc2834ae4512029d0a,8/5/17,N ,
5d2de2cc2834ae4512029d0d,8/5/17,NNW ,
5d2de2cc2834ae4512029d97,6/25/17,NW ,
5d2de2cc2834ae4512029e4c,7/23/17,W,
5d2de2cc2834ae4512029e7b,2/18/17,S ,
5d2de2cd2834ae4512029ec7,2/18/17,WNW ,
5d2de2cd2834ae4512029fa0,7/25/17,W,
5d2de2cd2834ae4512029fc1,2/19/17,SW ,
5d2de2cd2834ae4512029fdb,4/22/17,SW ,
5d2de2cc2834ae4512029c7b,2/12/17,N ,
5d2de2cc2834ae4512029ceb,7/21/17,NW ,
5d2de2cc2834ae4512029cf0,7/21/17,ENE ,
5d2de2cc2834ae4512029d1a,2/11/17,,
5d2de2cc2834ae4512029d6b,7/22/17,W ,
5d2de2cc2834ae4512029dd6,3/17/17,SE ,
5d2de2cc2834ae4512029dfe,5/14/17,N ,
5d2de2cd2834ae451202a062,8/18/17,E ,
5d2de2ce2834ae451202a25f,8/8/17,,
5d2de2ce2834ae451202a26f,3/1/17,SE ,
5d2de2ce2834ae451202a31d,2/18/17,W,
5d2de2ce2834ae451202a343,4/20/17,,
5d2de2cf2834ae451202a3ec,6/15/17,NW ,
5d2de2cf2834ae451202a426,3/9/17,W ,
5d2de2cf2834ae451202a42d,3/10/17,,
5d2de2cd2834ae451202a0f0,7/26/17,ESE ,
5d2de2ce2834ae451202a2bb,7/30/17,W ,
5d2de2ce2834ae451202a2bc,7/30/17,NW ,
5d2de2ce2834ae451202a2e7,5/5/17,ENE ,
5d2de2cf2834ae451202a388,7/4/17,W ,
5d2de2cf2834ae451202a3a7,7/28/17,NW ,
5d2de2cf2834ae451202a459,8/19/17,S ,
5d2de2cd2834ae451202a034,4/26/17,W ,
5d2de2cd2834ae451202a038,4/27/17,SSE ,
5d2de2cd2834ae451202a09a,4/18/17,ESE ,
5d2de2cd2834ae451202a0f3,7/26/17,ENE ,
5d2de2ce2834ae451202a1b8,8/18/17,NE ,
5d2de2ce2834ae451202a278,3/2/17,W ,
5d2de2cd2834ae451202a057,8/18/17,S ,
5d2de2cd2834ae451202a05f,8/18/17,S ,
5d2de2ce2834ae451202a185,4/28/17,NW ,
5d2de2ce2834ae451202a214,5/21/17,NNW ,
5d2de2ce2834ae451202a221,4/8/17,S ,
5d2de2cf2834ae451202a34c,4/21/17,SSE ,
5d2de2cf2834ae451202a44c,7/14/17,N ,
5d2de2cf2834ae451202a49c,3/28/17,NNW ,
5d2de2cf2834ae451202a49e,3/28/17,N ,
5d2de2cd2834ae451202a086,3/21/17,S ,
5d2de2cd2834ae451202a0cb,4/1/17,,
5d2de2ce2834ae451202a18d,4/29/17,NE ,
5d2de2ce2834ae451202a1b6,8/18/17,N ,
5d2de2ce2834ae451202a1b7,8/18/17,NE ,
5d2de2ce2834ae451202a1f6,4/19/17,NNE ,
5d2de2ce2834ae451202a1f8,4/19/17,W ,
5d2de2ce2834ae451202a213,5/21/17,WNW ,
5d2de2ce2834ae451202a240,7/4/17,NE ,
5d2de2ce2834ae451202a32c,3/24/17,S,
5d2de2cf2834ae451202a41b,3/8/17,NNW ,
5d2de2cf2834ae451202a46d,8/19/17,WSW ,
5d2de2cf2834ae451202a3aa,7/28/17,S ,
5d2de2cf2834ae451202a3d4,3/8/17,E ,
5d2de2cf2834ae451202a425,3/9/17,WNW ,
5d2de2cd2834ae451202a064,2/15/17,,
5d2de2cd2834ae451202a07b,2/16/17,W ,
5d2de2cd2834ae451202a133,4/23/17,NW ,
5d2de2ce2834ae451202a25d,8/8/17,,
5d2de2cd2834ae451202a036,4/26/17,N ,
5d2de2cd2834ae451202a077,2/16/17,E ,
5d2de2cd2834ae451202a098,4/18/17,E ,
5d2de2cd2834ae451202a0b8,5/20/17,E ,
5d2de2ce2834ae451202a1d3,2/17/17,E ,
5d2de2ce2834ae451202a1d6,2/17/17,NW ,
5d2de2cf2834ae451202a34a,4/21/17,N,
5d2de2cf2834ae451202a3fb,6/16/17,NW ,
5d2de2cf2834ae451202a357,5/22/17,ESE ,
5d2de2cf2834ae451202a3c1,8/9/17,W ,
5d2de2cf2834ae451202a466,8/19/17,N ,
5d2de2cf2834ae451202a46a,8/19/17,N ,
5d2de2cf2834ae451202a49d,3/28/17,SE ,
5d2de2cf2834ae451202a4e5,7/5/17,,
5d2de2cf2834ae451202a471,2/20/17,NE ,
5d2de2cf2834ae451202a475,2/20/17,NNW ,
5d2de2cd2834ae451202a07d,3/20/17,SE ,
5d2de2cd2834ae451202a0f1,7/26/17,NNW ,
5d2de2cd2834ae451202a11d,2/25/17,W ,
5d2de2ce2834ae451202a215,5/21/17,NW ,
5d2de2ce2834ae451202a2e2,5/4/17,E ,
5d2de2ce2834ae451202a2fc,7/12/17,SE ,
5d2de2cd2834ae451202a08b,3/22/17,SE ,
5d2de2cd2834ae451202a0d8,7/2/17,S ,
5d2de2ce2834ae451202a1d4,2/17/17,S ,
5d2de2ce2834ae451202a2aa,7/29/17,N ,
5d2de2cf2834ae451202a472,2/20/17,NE ,
5d2de2cf2834ae451202a474,2/20/17,W,
5d2de2cd2834ae451202a099,4/18/17,N ,
5d2de2cd2834ae451202a115,2/22/17,SE ,
5d2de2ce2834ae451202a1a5,7/8/17,N ,
5d2de2ce2834ae451202a1db,3/22/17,SW ,
5d2de2ce2834ae451202a2b4,7/30/17,,MANEUVER
5d2de2ce2834ae451202a322,2/19/17,W ,
5d2de2ce2834ae451202a32b,3/24/17,,
5d2de2cf2834ae451202a3d7,4/29/17,W ,
5d2de2cf2834ae451202a46e,8/19/17,W ,
5d2de2cd2834ae451202a010,2/25/17,SW ,
5d2de2cd2834ae451202a067,2/15/17,S ,
5d2de2cd2834ae451202a07c,3/20/17,SE ,
5d2de2ce2834ae451202a160,7/28/17,WNW ,
5d2de2ce2834ae451202a25e,8/8/17,E,
5d2de2ce2834ae451202a285,4/27/17,WSW ,
5d2de2ce2834ae451202a2c8,3/6/17,ESE ,
5d2de2cf2834ae451202a3a8,7/28/17,E ,
5d2de2cf2834ae451202a439,5/8/17,,
5d2de2cd2834ae451202a041,7/2/17,NE ,
5d2de2ce2834ae451202a16e,7/29/17,SW ,
5d2de2ce2834ae451202a1b1,7/9/17,SSW ,
5d2de2ce2834ae451202a1f5,4/19/17,NE ,
5d2de2cd2834ae4512029fff,7/27/17,WNW ,
5d2de2cd2834ae451202a06a,2/15/17,ENE ,
5d2de2ce2834ae451202a226,4/17/17,N ,
5d2de2ce2834ae451202a26a,2/28/17,E ,
5d2de2ce2834ae451202a2ba,7/30/17,NNW ,
5d2de2cf2834ae451202a355,4/22/17,N,
5d2de2cf2834ae451202a386,7/4/17,NNE ,
5d2de2cf2834ae451202a4c3,5/25/17,,
5d2de2cf2834ae451202a3a9,7/28/17,WNW ,
5d2de2cf2834ae451202a3e4,5/2/17,W ,
5d2de2cd2834ae451202a07a,2/16/17,ESE ,
5d2de2cd2834ae451202a0cf,4/3/17,NE ,
5d2de2ce2834ae451202a1f4,4/19/17,E,
5d2de2ce2834ae451202a293,4/28/17,S ,
5d2de2ce2834ae451202a2a7,7/29/17,SE ,
5d2de2cd2834ae451202a012,2/26/17,WSW ,
5d2de2ce2834ae451202a1cf,2/17/17,W ,
5d2de2ce2834ae451202a260,8/8/17,SE ,
5d2de2ce2834ae451202a286,4/27/17,WSW ,
5d2de2ce2834ae451202a33d,3/26/17,WNW ,
5d2de2cf2834ae451202a397,7/5/17,NW ,
5d2de2cf2834ae451202a4ed,7/6/17,SW ,
5d2de2cf2834ae451202a46b,8/19/17,E ,
5d2de2cf2834ae451202a46f,8/19/17,SW ,
5d2de2cf2834ae451202a473,2/20/17,E ,
5d2de2cf2834ae451202a548,5/6/17,W ,
5d2de2cf2834ae451202a579,8/1/17,E ,
5d2de2cf2834ae451202a57a,8/1/17,E ,
5d2de2cf2834ae451202a622,4/25/17,E ,
5d2de2cf2834ae451202a689,8/10/17,NNW ,
5d2de2cf2834ae451202a6dc,8/2/17,NE ,
5d2de2cf2834ae451202a6fe,5/14/17,SE ,
5d2de2d02834ae451202a795,6/15/17,N,
5d2de2d02834ae451202a937,8/11/17,S ,
5d2de2d02834ae451202a945,3/22/17,SE ,
5d2de2d02834ae451202aa35,6/2/17,SSE ,
5d2de2d02834ae451202aa84,7/31/17,SE ,
5d2de2d12834ae451202ab82,5/1/17,NNW ,
5d2de2d12834ae451202ac0b,3/31/17,SW ,
5d2de2cf2834ae451202a51d,3/8/17,NW ,
5d2de2cf2834ae451202a580,3/11/17,W ,
5d2de2cf2834ae451202a5ad,5/13/17,W ,
5d2de2cf2834ae451202a68a,8/10/17,W ,
5d2de2cf2834ae451202a6f8,3/19/17,N ,
5d2de2cf2834ae451202a71c,7/21/17,E ,
5d2de2d02834ae451202a7fd,5/10/17,WSW ,
5d2de2d02834ae451202a8ad,4/2/17,W,
5d2de2d02834ae451202a904,7/12/17,E ,
5d2de2d02834ae451202a97b,8/5/17,SW ,
5d2de2d02834ae451202a97c,8/5/17,NNW ,
5d2de2d12834ae451202ab27,7/31/17,W ,
5d2de2d12834ae451202abfb,8/13/17,W ,
5d2de2cf2834ae451202a50f,8/9/17,E,
5d2de2cf2834ae451202a5c9,8/19/17,,ORBIT
5d2de2d02834ae451202a7e7,3/19/17,W,
5d2de2cf2834ae451202a4ee,7/6/17,SE ,
5d2de2cf2834ae451202a5c7,8/19/17,W ,
5d2de2cf2834ae451202a5c8,8/19/17,,
5d2de2cf2834ae451202a70a,5/16/17,NE ,
5d2de2cf2834ae451202a710,7/19/17,,
5d2de2d02834ae451202aa69,7/14/17,NW ,
5d2de2d12834ae451202abfa,8/13/17,W ,
5d2de2d02834ae451202a916,7/13/17,NW ,
5d2de2d02834ae451202a9b2,5/29/17,N ,
5d2de2d02834ae451202a9c9,7/28/17,ENE ,
5d2de2d02834ae451202aa2f,6/2/17,SW ,
5d2de2d02834ae451202aa33,6/2/17,S,
5d2de2d12834ae451202aafe,3/28/17,NNW ,
5d2de2d12834ae451202ab26,7/30/17,SE ,
5d2de2d12834ae451202ab78,4/6/17,SE ,
5d2de2d12834ae451202abcc,7/31/17,E ,
5d2de2d12834ae451202abe4,8/12/17,NNW ,
5d2de2d12834ae451202ac1f,5/21/17,ENE ,
5d2de2cf2834ae451202a565,6/19/17,,
5d2de2cf2834ae451202a576,8/1/17,ESE ,
5d2de2cf2834ae451202a70f,7/19/17,WSW ,
5d2de2cf2834ae451202a722,7/22/17,N ,
5d2de2d02834ae451202a748,2/25/17,W ,
5d2de2d02834ae451202a863,5/25/17,WSW ,
5d2de2d02834ae451202a865,7/22/17,E ,
5d2de2d02834ae451202a86d,7/24/17,W,
5d2de2d02834ae451202a884,8/20/17,,MANEUVER
5d2de2d02834ae451202a89b,2/26/17,SSW ,
5d2de2d02834ae451202a89c,2/26/17,E ,
5d2de2d02834ae451202a8ff,7/11/17,S ,
5d2de2cf2834ae451202a5aa,5/13/17,W ,
5d2de2cf2834ae451202a610,4/24/17,,
5d2de2d02834ae451202a7fc,5/10/17,SE ,
5d2de2d02834ae451202a87e,8/20/17,S,
5d2de2d02834ae451202a8c1,4/28/17,,MANEUVER
5d2de2d02834ae451202a987,8/6/17,,
5d2de2d12834ae451202ab53,3/3/17,W ,
5d2de2d12834ae451202ab6d,4/5/17,SSW ,
5d2de2d12834ae451202aaa7,3/26/17,S,
5d2de2cf2834ae451202a621,4/25/17,S ,
5d2de2d02834ae451202a738,2/24/17,E ,
5d2de2d02834ae451202a7c9,8/10/17,W ,
5d2de2d02834ae451202a939,8/11/17,SE ,
5d2de2cf2834ae451202a4fc,7/7/17,WSW ,
5d2de2cf2834ae451202a547,5/6/17,W ,
5d2de2cf2834ae451202a66c,7/29/17,S ,
5d2de2cf2834ae451202a68d,8/10/17,ENE ,
5d2de2cf2834ae451202a6d9,8/2/17,WSW ,
5d2de2cf2834ae451202a701,5/15/17,S ,
5d2de2d02834ae451202a7c6,7/30/17,N ,
5d2de2d02834ae451202a883,8/20/17,SE ,
5d2de2d12834ae451202ab48,8/21/17,E,
5d2de2d02834ae451202a93a,8/11/17,ENE ,
5d2de2d02834ae451202a9b3,5/29/17,NE ,
5d2de2d02834ae451202a9bf,7/26/17,S,
5d2de2d12834ae451202aaa5,3/25/17,N ,
5d2de2d12834ae451202aabc,5/17/17,WSW ,
5d2de2d12834ae451202ab99,6/3/17,SW ,
5d2de2cf2834ae451202a52c,3/10/17,,
5d2de2cf2834ae451202a607,3/30/17,E ,
5d2de2cf2834ae451202a68b,8/10/17,W ,
5d2de2cf2834ae451202a695,3/17/17,SW ,
5d2de2cf2834ae451202a6e9,3/16/17,WNW ,
5d2de2d02834ae451202a747,2/25/17,W ,
5d2de2d02834ae451202a7e9,3/20/17,S ,
5d2de2d02834ae451202a885,8/20/17,W ,
5d2de2cf2834ae451202a512,8/9/17,,
5d2de2cf2834ae451202a545,5/6/17,W ,
5d2de2cf2834ae451202a620,4/25/17,E ,
5d2de2cf2834ae451202a636,5/27/17,NW ,
5d2de2cf2834ae451202a65f,7/8/17,,
5d2de2cf2834ae451202a660,7/8/17,E ,
5d2de2cf2834ae451202a671,7/29/17,NE ,
5d2de2cf2834ae451202a672,7/29/17,SSE ,
5d2de2d02834ae451202a746,2/25/17,NE ,
5d2de2d02834ae451202a8c8,4/29/17,,
5d2de2d02834ae451202a8fe,7/11/17,SSW ,
5d2de2d02834ae451202a9ff,4/3/17,N,
5d2de2d02834ae451202aa20,4/30/17,SE ,
5d2de2d02834ae451202aa34,6/2/17,W,
