X_id,year,month,week,wday,day,hour,minute,DOS,DOS_MONTH,DOS_QUARTER,DOS_WEEKNUMBER,DOS_WEEKDAY,DOS_MINUTE,DOS_HOUR,DOS_DAY,DOS_YEAR
5d2de20c2834ae451200ab1d,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20c2834ae451200ab23,2013,6,22,1,2,4,55,55:00.0,6,2,22,7,55,4,2,2013
5d2de20c2834ae451200ab25,2013,6,22,1,2,4,10,10:00.0,6,2,22,7,10,4,2,2013
5d2de20c2834ae451200ab2d,2013,6,22,2,3,2,9,09:00.0,6,2,23,1,9,2,3,2013
5d2de20c2834ae451200ab43,2013,8,31,1,4,2,40,40:00.0,8,3,31,7,40,2,4,2013
5d2de20c2834ae451200ab46,2013,11,44,6,1,2,31,31:00.0,11,4,44,5,31,2,1,2013
5d2de20c2834ae451200ab48,2013,11,44,6,1,3,36,36:00.0,11,4,44,5,36,3,1,2013
5d2de20c2834ae451200ab49,2013,11,44,6,1,1,17,17:00.0,11,4,44,5,17,1,1,2013
5d2de20c2834ae451200ab55,2013,11,46,4,13,5,44,44:00.0,11,4,46,3,44,5,13,2013
5d2de20c2834ae451200ab56,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20c2834ae451200ab71,2013,5,21,1,26,4,38,38:00.0,5,2,21,7,38,4,26,2013
5d2de20c2834ae451200aba6,2013,7,31,4,31,2,11,11:00.0,7,3,31,3,11,2,31,2013
5d2de20c2834ae451200abad,2013,9,36,7,7,2,58,58:00.0,9,3,36,6,58,2,7,2013
5d2de20c2834ae451200abd0,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20c2834ae451200abd2,2013,6,23,1,9,4,38,38:00.0,6,2,23,7,38,4,9,2013
5d2de20c2834ae451200abdf,2013,7,30,3,23,4,56,56:00.0,7,3,30,2,56,4,23,2013
5d2de20c2834ae451200abe0,2013,7,30,3,23,6,28,28:00.0,7,3,30,2,28,6,23,2013
5d2de20c2834ae451200ac0f,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20c2834ae451200ac12,2013,10,40,4,2,3,36,36:00.0,10,4,40,3,36,3,2,2013
5d2de20c2834ae451200ac2b,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200ac34,2013,6,24,4,12,5,24,24:00.0,6,2,24,3,24,5,12,2013
5d2de20d2834ae451200ac4a,2013,8,33,3,13,4,12,12:00.0,8,3,33,2,12,4,13,2013
5d2de20d2834ae451200ac68,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200ac79,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200ac84,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200ac8c,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200ac99,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200acab,2013,11,44,7,2,0,36,36:00.0,11,4,44,6,36,0,2,2013
5d2de20d2834ae451200accc,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200acd4,2013,10,43,3,22,1,29,29:00.0,10,4,43,2,29,1,22,2013
5d2de20d2834ae451200acd5,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200ace2,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200ad05,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200ad08,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200ad09,2013,6,24,2,17,4,30,30:00.0,6,2,25,1,30,4,17,2013
5d2de20d2834ae451200ad1f,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200ad2a,2013,8,33,1,18,3,17,17:00.0,8,3,33,7,17,3,18,2013
5d2de20d2834ae451200ad70,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200ad7c,2013,7,27,7,6,5,6,06:00.0,7,3,27,6,6,5,6,2013
5d2de20d2834ae451200ad84,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200ad8e,2013,8,32,2,12,9,38,38:00.0,8,3,33,1,38,9,12,2013
5d2de20d2834ae451200ad8f,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200adc8,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200adca,2013,9,37,6,13,4,42,42:00.0,9,3,37,5,42,4,13,2013
5d2de20d2834ae451200add2,2013,9,37,7,14,2,23,23:00.0,9,3,37,6,23,2,14,2013
5d2de20d2834ae451200add4,2013,9,37,7,14,3,19,19:00.0,9,3,37,6,19,3,14,2013
5d2de20d2834ae451200add7,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200add8,2013,9,37,7,14,5,34,34:00.0,9,3,37,6,34,5,14,2013
5d2de20d2834ae451200addc,2013,10,43,7,26,23,40,40:00.0,10,4,43,6,40,23,26,2013
5d2de20d2834ae451200ae03,2013,11,47,4,20,0,42,42:00.0,11,4,47,3,42,0,20,2013
5d2de20d2834ae451200ae05,2013,11,47,4,20,2,11,11:00.0,11,4,47,3,11,2,20,2013
5d2de20d2834ae451200ae06,2013,11,47,4,20,2,14,14:00.0,11,4,47,3,14,2,20,2013
5d2de20d2834ae451200ae0b,2013,11,47,4,20,3,54,54:00.0,11,4,47,3,54,3,20,2013
5d2de20d2834ae451200ae0e,2013,6,24,7,15,4,26,26:00.0,6,2,24,6,26,4,15,2013
5d2de20d2834ae451200ae2c,2013,8,33,2,19,2,52,52:00.0,8,3,34,1,52,2,19,2013
5d2de20d2834ae451200ae2e,2013,8,34,3,20,2,24,24:00.0,8,3,34,2,24,2,20,2013
5d2de20d2834ae451200ae33,2013,8,34,4,21,3,27,27:00.0,8,3,34,3,27,3,21,2013
5d2de20d2834ae451200ae3b,2013,10,43,5,24,7,8,08:00.0,10,4,43,4,8,7,24,2013
5d2de20d2834ae451200ae4a,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200ae4d,2013,11,47,6,22,5,48,48:00.0,11,4,47,5,48,5,22,2013
5d2de20d2834ae451200ae52,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200ae53,2013,11,47,6,22,6,20,20:00.0,11,4,47,5,20,6,22,2013
5d2de20d2834ae451200ae54,2013,11,47,6,22,4,23,23:00.0,11,4,47,5,23,4,22,2013
5d2de20d2834ae451200ae6c,2013,6,25,6,21,4,7,07:00.0,6,2,25,5,7,4,21,2013
5d2de20d2834ae451200ae7b,2013,8,34,3,20,3,16,16:00.0,8,3,34,2,16,3,20,2013
5d2de20d2834ae451200ae84,2013,8,34,5,22,2,39,39:00.0,8,3,34,4,39,2,22,2013
5d2de20d2834ae451200ae85,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200ae87,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200ae93,2013,10,41,3,8,3,11,11:00.0,10,4,41,2,11,3,8,2013
5d2de20d2834ae451200aeac,2013,11,46,1,17,3,11,11:00.0,11,4,46,7,11,3,17,2013
5d2de20d2834ae451200aedd,2013,7,28,3,9,4,26,26:00.0,7,3,28,2,26,4,9,2013
5d2de20d2834ae451200aef2,2013,8,33,3,13,4,26,26:00.0,8,3,33,2,26,4,13,2013
5d2de20d2834ae451200af0c,2013,10,40,3,1,0,46,46:00.0,10,4,40,2,46,0,1,2013
5d2de20d2834ae451200af0d,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200af0e,2013,10,40,3,1,3,8,08:00.0,10,4,40,2,8,3,1,2013
5d2de20d2834ae451200af0f,2013,10,40,3,1,4,28,28:00.0,10,4,40,2,28,4,1,2013
5d2de20d2834ae451200af28,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20d2834ae451200af29,2013,6,24,5,13,4,6,06:00.0,6,2,24,4,6,4,13,2013
5d2de20d2834ae451200af2f,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20e2834ae451200af4f,2013,9,38,6,20,1,44,44:00.0,9,3,38,5,44,1,20,2013
5d2de20e2834ae451200afa5,2013,8,34,6,23,7,58,58:00.0,8,3,34,5,58,7,23,2013
5d2de20e2834ae451200afaa,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20e2834ae451200afb5,2013,10,43,1,27,4,15,15:00.0,10,4,43,7,15,4,27,2013
5d2de20e2834ae451200afc2,2013,10,44,3,29,2,46,46:00.0,10,4,44,2,46,2,29,2013
5d2de20e2834ae451200aff3,2013,8,34,5,22,3,19,19:00.0,8,3,34,4,19,3,22,2013
5d2de20e2834ae451200aff4,2013,8,34,5,22,6,32,32:00.0,8,3,34,4,32,6,22,2013
5d2de20e2834ae451200b012,2013,10,41,5,10,6,4,04:00.0,10,4,41,4,4,6,10,2013
5d2de20e2834ae451200b013,2013,10,41,5,10,4,6,06:00.0,10,4,41,4,6,4,10,2013
5d2de20e2834ae451200b01d,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20e2834ae451200b01e,2013,10,41,6,11,4,11,11:00.0,10,4,41,5,11,4,11,2013
5d2de20e2834ae451200b030,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20e2834ae451200b050,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20e2834ae451200b057,2013,7,28,6,12,3,33,33:00.0,7,3,28,5,33,3,12,2013
5d2de20e2834ae451200b082,2013,4,16,6,19,4,9,09:00.0,4,2,16,5,9,4,19,2013
5d2de20e2834ae451200b083,2013,4,16,6,19,2,20,20:00.0,4,2,16,5,20,2,19,2013
5d2de20e2834ae451200b0b9,2013,9,39,3,24,4,43,43:00.0,9,3,39,2,43,4,24,2013
5d2de20e2834ae451200b0de,2013,4,16,6,19,4,4,04:00.0,4,2,16,5,4,4,19,2013
5d2de20e2834ae451200b0e3,2013,4,16,1,21,1,56,56:00.0,4,2,16,7,56,1,21,2013
5d2de20e2834ae451200b0f4,2013,6,26,3,25,3,6,06:00.0,6,2,26,2,6,3,25,2013
5d2de20e2834ae451200b101,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20e2834ae451200b117,2013,10,44,4,30,2,16,16:00.0,10,4,44,3,16,2,30,2013
5d2de20e2834ae451200b127,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20e2834ae451200b128,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20e2834ae451200b146,2013,6,26,7,29,5,27,27:00.0,6,2,26,6,27,5,29,2013
5d2de20e2834ae451200b147,2013,6,26,7,29,6,27,27:00.0,6,2,26,6,27,6,29,2013
5d2de20e2834ae451200b148,2013,6,26,7,29,5,25,25:00.0,6,2,26,6,25,5,29,2013
5d2de20e2834ae451200b15b,2013,8,35,5,29,2,47,47:00.0,8,3,35,4,47,2,29,2013
5d2de20e2834ae451200b15d,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20e2834ae451200b173,2013,10,41,7,12,0,44,44:00.0,10,4,41,6,44,0,12,2013
5d2de20e2834ae451200b17f,2013,10,41,2,14,2,32,32:00.0,10,4,42,1,32,2,14,2013
5d2de20e2834ae451200b197,2013,4,16,7,20,5,3,03:00.0,4,2,16,6,3,5,20,2013
5d2de20e2834ae451200b1af,2013,5,22,6,31,3,8,08:00.0,5,2,22,5,8,3,31,2013
5d2de20e2834ae451200b1b0,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20e2834ae451200b1b1,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20e2834ae451200b1b8,2013,7,28,7,13,3,56,56:00.0,7,3,28,6,56,3,13,2013
5d2de20e2834ae451200b1b9,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20e2834ae451200b1c5,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20e2834ae451200b1ca,2013,7,28,2,15,2,44,44:00.0,7,3,29,1,44,2,15,2013
5d2de20e2834ae451200b1cd,2013,8,33,1,18,2,35,35:00.0,8,3,33,7,35,2,18,2013
5d2de20e2834ae451200b1e2,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20e2834ae451200b1f2,2013,4,16,2,22,4,0,00:00.0,4,2,17,1,0,4,22,2013
5d2de20e2834ae451200b1f3,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20e2834ae451200b202,2013,7,27,1,7,4,47,47:00.0,7,3,27,7,47,4,7,2013
5d2de20e2834ae451200b20c,2013,7,28,6,12,3,40,40:00.0,7,3,28,5,40,3,12,2013
5d2de20e2834ae451200b20d,2013,7,28,6,12,4,52,52:00.0,7,3,28,5,52,4,12,2013
5d2de20e2834ae451200b20e,2013,7,28,6,12,1,54,54:00.0,7,3,28,5,54,1,12,2013
5d2de20e2834ae451200b217,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20e2834ae451200b221,2013,9,39,6,27,1,29,29:00.0,9,3,39,5,29,1,27,2013
5d2de20e2834ae451200b222,2013,9,39,6,27,1,31,31:00.0,9,3,39,5,31,1,27,2013
5d2de20e2834ae451200b249,2013,4,17,7,27,2,52,52:00.0,4,2,17,6,52,2,27,2013
5d2de20e2834ae451200b25b,2013,6,26,7,29,3,37,37:00.0,6,2,26,6,37,3,29,2013
5d2de20e2834ae451200b261,2013,6,26,1,30,5,47,47:00.0,6,2,26,7,47,5,30,2013
5d2de20e2834ae451200b276,2013,9,36,4,4,4,38,38:00.0,9,3,36,3,38,4,4,2013
5d2de20e2834ae451200b27b,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20e2834ae451200b27c,2013,9,36,5,5,3,52,52:00.0,9,3,36,4,52,3,5,2013
5d2de20e2834ae451200b281,2013,11,44,6,1,12,9,09:00.0,11,4,44,5,9,12,1,2013
5d2de20e2834ae451200b28c,2013,11,44,1,3,1,9,09:00.0,11,4,44,7,9,1,3,2013
5d2de20e2834ae451200b2a2,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20e2834ae451200b2ae,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20e2834ae451200b2c0,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20e2834ae451200b2c8,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20e2834ae451200b2c9,2013,8,35,6,30,10,22,22:00.0,8,3,35,5,22,10,30,2013
5d2de20e2834ae451200b2d1,2013,8,35,7,31,3,46,46:00.0,8,3,35,6,46,3,31,2013
5d2de20e2834ae451200b2d6,2013,9,35,1,1,3,18,18:00.0,9,3,35,7,18,3,1,2013
5d2de20e2834ae451200b2dd,2013,9,35,2,2,3,33,33:00.0,9,3,36,1,33,3,2,2013
5d2de20e2834ae451200b2e4,2013,10,42,3,15,6,59,59:00.0,10,4,42,2,59,6,15,2013
5d2de20e2834ae451200b2ec,2013,10,42,4,16,10,28,28:00.0,10,4,42,3,28,10,16,2013
5d2de20e2834ae451200b30b,2013,4,17,3,23,2,56,56:00.0,4,2,17,2,56,2,23,2013
5d2de20f2834ae451200b335,2013,7,29,5,18,3,18,18:00.0,7,3,29,4,18,3,18,2013
5d2de20f2834ae451200b339,2013,7,29,5,18,5,4,04:00.0,7,3,29,4,4,5,18,2013
5d2de20f2834ae451200b34d,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20f2834ae451200b37a,2013,7,29,4,17,3,58,58:00.0,7,3,29,3,58,3,17,2013
5d2de20f2834ae451200b38a,2013,9,39,6,27,2,0,00:00.0,9,3,39,5,0,2,27,2013
5d2de20f2834ae451200b393,2013,9,39,7,28,1,21,21:00.0,9,3,39,6,21,1,28,2013
5d2de20f2834ae451200b3a1,2013,11,44,1,3,1,6,06:00.0,11,4,44,7,6,1,3,2013
5d2de20f2834ae451200b3b2,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20f2834ae451200b3b4,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20f2834ae451200b3b6,2013,11,44,2,4,4,5,05:00.0,11,4,45,1,5,4,4,2013
5d2de20f2834ae451200b3db,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20f2834ae451200b3ee,2013,7,27,6,5,3,46,46:00.0,7,3,27,5,46,3,5,2013
5d2de20f2834ae451200b3ef,2013,7,27,6,5,3,46,46:00.0,7,3,27,5,46,3,5,2013
5d2de20f2834ae451200b3fe,2013,9,36,1,8,6,48,48:00.0,9,3,36,7,48,6,8,2013
5d2de20f2834ae451200b407,2013,9,37,3,10,3,12,12:00.0,9,3,37,2,12,3,10,2013
5d2de20f2834ae451200b413,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20f2834ae451200b41a,2013,11,45,7,9,0,15,15:00.0,11,4,45,6,15,0,9,2013
5d2de20f2834ae451200b41b,2013,11,45,7,9,2,32,32:00.0,11,4,45,6,32,2,9,2013
5d2de20f2834ae451200b41e,2013,11,45,1,10,1,24,24:00.0,11,4,45,7,24,1,10,2013
5d2de20f2834ae451200b427,2013,5,18,4,1,3,36,36:00.0,5,2,18,3,36,3,1,2013
5d2de20f2834ae451200b428,2013,5,18,4,1,1,54,54:00.0,5,2,18,3,54,1,1,2013
5d2de20f2834ae451200b437,2013,7,27,7,6,5,56,56:00.0,7,3,27,6,56,5,6,2013
5d2de20f2834ae451200b44a,2013,7,28,3,9,4,9,09:00.0,7,3,28,2,9,4,9,2013
5d2de20f2834ae451200b456,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20f2834ae451200b475,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20f2834ae451200b4a1,2013,6,23,6,7,3,32,32:00.0,6,2,23,5,32,3,7,2013
5d2de20f2834ae451200b4a7,2013,6,23,6,7,4,55,55:00.0,6,2,23,5,55,4,7,2013
5d2de20f2834ae451200b4c4,2013,8,34,2,26,4,9,09:00.0,8,3,35,1,9,4,26,2013
5d2de20f2834ae451200b4c5,2013,8,34,2,26,1,43,43:00.0,8,3,35,1,43,1,26,2013
5d2de20f2834ae451200b4c9,2013,8,35,3,27,3,19,19:00.0,8,3,35,2,19,3,27,2013
5d2de20f2834ae451200b4cb,2013,8,35,3,27,4,44,44:00.0,8,3,35,2,44,4,27,2013
5d2de20f2834ae451200b509,2013,10,40,4,2,1,40,40:00.0,10,4,40,3,40,1,2,2013
5d2de20f2834ae451200b511,2013,10,40,5,3,1,30,30:00.0,10,4,40,4,30,1,3,2013
5d2de20f2834ae451200b518,2013,11,45,3,5,4,56,56:00.0,11,4,45,2,56,4,5,2013
5d2de20f2834ae451200b525,2013,11,45,4,6,4,31,31:00.0,11,4,45,3,31,4,6,2013
5d2de20f2834ae451200b531,2013,5,18,6,3,3,5,05:00.0,5,2,18,5,5,3,3,2013
5d2de20f2834ae451200b538,2013,5,18,7,4,5,16,16:00.0,5,2,18,6,16,5,4,2013
5d2de20f2834ae451200b547,2013,7,28,3,9,4,5,05:00.0,7,3,28,2,5,4,9,2013
5d2de20f2834ae451200b54f,2013,7,28,4,10,4,42,42:00.0,7,3,28,3,42,4,10,2013
5d2de20f2834ae451200b550,2013,7,28,4,10,5,0,00:00.0,7,3,28,3,0,5,10,2013
5d2de20f2834ae451200b55f,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20f2834ae451200b57e,2013,11,46,5,14,1,10,10:00.0,11,4,46,4,10,1,14,2013
5d2de20f2834ae451200b59c,2013,7,28,5,11,3,49,49:00.0,7,3,28,4,49,3,11,2013
5d2de20f2834ae451200b59f,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20f2834ae451200b5a6,2013,7,28,7,13,5,44,44:00.0,7,3,28,6,44,5,13,2013
5d2de20f2834ae451200b5b3,2013,9,36,1,8,5,46,46:00.0,9,3,36,7,46,5,8,2013
5d2de20f2834ae451200b5b9,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20f2834ae451200b5bd,2013,9,37,3,10,4,29,29:00.0,9,3,37,2,29,4,10,2013
5d2de20f2834ae451200b5c2,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20f2834ae451200b5da,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20f2834ae451200b60d,2013,7,29,7,20,4,28,28:00.0,7,3,29,6,28,4,20,2013
5d2de20f2834ae451200b635,2013,5,18,5,2,5,19,19:00.0,5,2,18,4,19,5,2,2013
5d2de20f2834ae451200b643,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de20f2834ae451200b64a,2013,7,31,3,30,3,27,27:00.0,7,3,31,2,27,3,30,2013
5d2de20f2834ae451200b64b,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de2102834ae451200b664,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de2102834ae451200b672,2013,10,40,7,5,2,11,11:00.0,10,4,40,6,11,2,5,2013
5d2de2102834ae451200b67e,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de2102834ae451200b681,2013,11,45,5,7,2,30,30:00.0,11,4,45,4,30,2,7,2013
5d2de2102834ae451200b68d,2013,5,18,1,5,7,1,01:00.0,5,2,18,7,1,7,5,2013
5d2de2102834ae451200b693,2013,5,18,2,6,3,21,21:00.0,5,2,19,1,21,3,6,2013
5d2de2102834ae451200b6aa,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de2102834ae451200b6b6,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de2102834ae451200b6be,2013,9,37,7,14,2,27,27:00.0,9,3,37,6,27,2,14,2013
5d2de2102834ae451200b6c4,2013,9,37,1,15,6,6,06:00.0,9,3,37,7,6,6,15,2013
5d2de2102834ae451200b701,2013,7,29,3,16,2,30,30:00.0,7,3,29,2,30,2,16,2013
5d2de2102834ae451200b702,2013,7,29,3,16,4,34,34:00.0,7,3,29,2,34,4,16,2013
5d2de2102834ae451200b703,2013,7,29,3,16,7,27,27:00.0,7,3,29,2,27,7,16,2013
5d2de2102834ae451200b70c,2013,9,37,4,11,10,31,31:00.0,9,3,37,3,31,10,11,2013
5d2de2102834ae451200b711,2013,9,37,5,12,3,34,34:00.0,9,3,37,4,34,3,12,2013
5d2de2102834ae451200b71c,2013,9,37,6,13,2,31,31:00.0,9,3,37,5,31,2,13,2013
5d2de2102834ae451200b71d,2013,9,37,6,13,5,30,30:00.0,9,3,37,5,30,5,13,2013
5d2de2102834ae451200b723,2013,10,43,4,23,5,4,04:00.0,10,4,43,3,4,5,23,2013
5d2de2102834ae451200b724,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de2102834ae451200b741,2013,4,17,1,28,2,0,00:00.0,4,2,17,7,0,2,28,2013
5d2de2102834ae451200b759,2013,6,24,5,13,3,23,23:00.0,6,2,24,4,23,3,13,2013
5d2de2102834ae451200b766,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de2102834ae451200b774,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de2102834ae451200b785,2013,9,36,5,5,5,44,44:00.0,9,3,36,4,44,5,5,2013
5d2de2102834ae451200b798,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de2102834ae451200b7a6,2013,8,31,6,2,5,53,53:00.0,8,3,31,5,53,5,2,2013
5d2de2102834ae451200b7c1,2013,10,40,2,7,0,36,36:00.0,10,4,41,1,36,0,7,2013
5d2de2102834ae451200b7c3,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de2102834ae451200b7d3,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de2102834ae451200b7ea,2013,5,19,2,13,4,44,44:00.0,5,2,20,1,44,4,13,2013
5d2de2102834ae451200b7f0,2013,7,28,2,15,1,56,56:00.0,7,3,29,1,56,1,15,2013
5d2de2102834ae451200b7f2,2013,7,28,2,15,3,51,51:00.0,7,3,29,1,51,3,15,2013
5d2de2102834ae451200b7f8,2013,7,29,3,16,6,28,28:00.0,7,3,29,2,28,6,16,2013
5d2de2102834ae451200b7f9,2013,7,29,3,16,4,22,22:00.0,7,3,29,2,22,4,16,2013
5d2de2102834ae451200b7fa,2013,7,29,3,16,4,24,24:00.0,7,3,29,2,24,4,16,2013
5d2de2102834ae451200b805,2013,7,29,5,18,4,48,48:00.0,7,3,29,4,48,4,18,2013
5d2de2102834ae451200b80a,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de2102834ae451200b80b,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de2102834ae451200b818,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de2102834ae451200b82b,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
5d2de2102834ae451200b82c,2013,11,46,7,16,1,8,08:00.0,11,4,46,6,8,1,16,2013
5d2de2102834ae451200b832,2013,11,46,7,16,3,44,44:00.0,11,4,46,6,44,3,16,2013
5d2de2102834ae451200b833,2013,11,46,7,16,3,53,53:00.0,11,4,46,6,53,3,16,2013
5d2de2102834ae451200b83f,2013,5,19,7,11,6,14,14:00.0,5,2,19,6,14,6,11,2013
5d2de2102834ae451200b85a,2013,7,29,5,18,3,6,06:00.0,7,3,29,4,6,3,18,2013
5d2de2102834ae451200b873,NA,NA,NA,NA,NA,NA,NA,07:00.0,2,1,5,3,7,2,1,2012
